ID,Stop_0,Cnt_0,Stop_1,Cnt_1 
102805,UWM Golda Meir Library (Lib),58,RiverView Residence Hall (RVW),82 
104252,UWM Golda Meir Library (Lib),17,RiverView Residence Hall (RVW),61 
98030,UWM Golda Meir Library (Lib),57,RiverView Residence Hall (RVW),92 
106624,UWM Golda Meir Library (Lib),30,RiverView Residence Hall (RVW),96 
100708,UWM Union (Union),26,Capitol and Humboldt Park and Ride (C/H),37 
105706,UWM Golda Meir Library (Lib),12,RiverView Residence Hall (RVW),14 
99643,UWM Golda Meir Library (Lib),37,RiverView Residence Hall (RVW),71 
109496,UWM Golda Meir Library (Lib),25,RiverView Residence Hall (RVW),46 
102110,Sandburg Residence Hall (Sand),33,Capitol and Humboldt Park and Ride (C/H),33 
89038,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),24 
101076,UWM Golda Meir Library (Lib),45,RiverView Residence Hall (RVW),49 
98202,UWM Union (Union),37,Capitol and Humboldt Park and Ride (C/H),49 
75241,UWM Union (Union),47,Capitol and Humboldt Park and Ride (C/H),40 
105951,Sandburg Residence Hall (Sand),22,Capitol and Humboldt Park and Ride (C/H),16 
78149,UWM Union (Union),38,Capitol and Humboldt Park and Ride (C/H),39 
90899,UWM Golda Meir Library (Lib),15,Kenilworth Square Apartments (KNW),55 
82865,UWM Golda Meir Library (Lib),36,Kenilworth Square Apartments (KNW),53 
100355,UWM Golda Meir Library (Lib),38,Cambridge Commons (CC-S),49 
92266,UWM Golda Meir Library (Lib),127,Cambridge Commons (CC-S),114 
103400,UWM Golda Meir Library (Lib),13,Cambridge Commons (CC-S),24 
103517,UWM Union (Union),39,Capitol and Humboldt Park and Ride (C/H),37 
108985,Sandburg Residence Hall (Sand),11,Capitol and Humboldt Park and Ride (C/H),35 
105952,Sandburg Residence Hall (Sand),12,Capitol and Humboldt Park and Ride (C/H),8 
107447,Sandburg Residence Hall (Sand),22,Capitol and Humboldt Park and Ride (C/H),18 
83989,UWM Union (Union),52,Capitol and Humboldt Park and Ride (C/H),45 
100726,UWM Union (Union),38,Capitol and Humboldt Park and Ride (C/H),28 
104997,UWM Union (Union),53,Capitol and Humboldt Park and Ride (C/H),59 
99198,UWM Union (Union),38,Capitol and Humboldt Park and Ride (C/H),35 
106212,Sandburg Residence Hall (Sand),21,Capitol and Humboldt Park and Ride (C/H),24 
76541,UWM Union (Union),48,Capitol and Humboldt Park and Ride (C/H),49 
99670,UWM Union (Union),40,Capitol and Humboldt Park and Ride (C/H),38 
101164,Sandburg Residence Hall (Sand),4,Cambridge Commons (CC-S),44 
98710,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),21 
82717,UWM Union (Union),28,Capitol and Humboldt Park and Ride (C/H),16 
82568,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),9 
87654,UWM Union (Union),28,Capitol and Humboldt Park and Ride (C/H),54 
88398,UWM Union (Union),26,Capitol and Humboldt Park and Ride (C/H),38 
89103,UWM Union (Union),45,Capitol and Humboldt Park and Ride (C/H),42 
107003,UWM Union (Union),42,Capitol and Humboldt Park and Ride (C/H),40 
73591,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),16 
80480,UWM Union (Union),20,Capitol and Humboldt Park and Ride (C/H),14 
97843,UWM Golda Meir Library (Lib),62,RiverView Residence Hall (RVW),68 
101726,Sandburg Residence Hall (Sand),33,Capitol and Humboldt Park and Ride (C/H),30 
71258,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),8 
106784,UWM Golda Meir Library (Lib),40,RiverView Residence Hall (RVW),45 
100879,UWM Golda Meir Library (Lib),62,RiverView Residence Hall (RVW),73 
104698,Sandburg Residence Hall (Sand),21,Capitol and Humboldt Park and Ride (C/H),39 
100908,UWM Golda Meir Library (Lib),55,Cambridge Commons (CC-S),70 
109420,UWM Golda Meir Library (Lib),58,Cambridge Commons (CC-S),76 
98254,UWM Golda Meir Library (Lib),30,Cambridge Commons (CC-S),33 
100076,UWM Golda Meir Library (Lib),33,Cambridge Commons (CC-S),30 
101803,UWM Golda Meir Library (Lib),52,Cambridge Commons (CC-S),85 
87667,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),31 
99217,UWM Golda Meir Library (Lib),69,Cambridge Commons (CC-S),73 
84193,UWM Golda Meir Library (Lib),5,Cambridge Commons (CC-S),46 
100322,Cunningham Hall (Cunn),35,Cambridge Commons (CC-S),48 
104266,UWM Golda Meir Library (Lib),39,Cambridge Commons (CC-S),28 
92101,Sandburg Residence Hall (Sand),26,Kenilworth Square Apartments (KNW),50 
80289,UWM Union (Union),22,Capitol and Humboldt Park and Ride (C/H),27 
90800,UWM Union (Union),32,Capitol and Humboldt Park and Ride (C/H),31 
67061,UWM Union (Union),27,Capitol and Humboldt Park and Ride (C/H),28 
105729,UWM Golda Meir Library (Lib),44,RiverView Residence Hall (RVW),74 
109557,UWM Golda Meir Library (Lib),9,Kenilworth Square Apartments (KNW),38 
102857,Sandburg Residence Hall (Sand),3,Kenilworth Square Apartments (KNW),48 
104304,UWM Union (Union),38,Capitol and Humboldt Park and Ride (C/H),36 
102591,UWM Union (Union),34,Capitol and Humboldt Park and Ride (C/H),32 
98848,UWM Union (Union),47,Capitol and Humboldt Park and Ride (C/H),43 
109784,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),13 
83678,UWM Union (Union),35,Capitol and Humboldt Park and Ride (C/H),24 
100050,UWM Golda Meir Library (Lib),36,Cambridge Commons (CC-S),77 
98302,UWM Golda Meir Library (Lib),55,Cambridge Commons (CC-S),48 
106551,UWM Golda Meir Library (Lib),42,Cambridge Commons (CC-S),50 
92289,UWM Golda Meir Library (Lib),58,Cambridge Commons (CC-S),62 
97895,UWM Golda Meir Library (Lib),18,Kenilworth Square Apartments (KNW),67 
109039,UWM Golda Meir Library (Lib),41,Kenilworth Square Apartments (KNW),52 
107321,UWM Golda Meir Library (Lib),12,Kenilworth Square Apartments (KNW),18 
96944,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),10 
73562,UWM Union (Union),33,Capitol and Humboldt Park and Ride (C/H),34 
75091,UWM Union (Union),47,Capitol and Humboldt Park and Ride (C/H),35 
90199,UWM Union (Union),23,Capitol and Humboldt Park and Ride (C/H),18 
105745,UWM Golda Meir Library (Lib),30,RiverView Residence Hall (RVW),49 
89126,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),2 
100891,UWM Golda Meir Library (Lib),50,RiverView Residence Hall (RVW),62 
104220,UWM Golda Meir Library (Lib),74,RiverView Residence Hall (RVW),69 
98318,UWM Golda Meir Library (Lib),39,RiverView Residence Hall (RVW),82 
100907,UWM Golda Meir Library (Lib),51,RiverView Residence Hall (RVW),112 
98265,UWM Golda Meir Library (Lib),47,RiverView Residence Hall (RVW),76 
88695,Sandburg Residence Hall (Sand),49,Capitol and Humboldt Park and Ride (C/H),45 
108996,UWM Union (Union),36,Capitol and Humboldt Park and Ride (C/H),43 
84891,UWM Union (Union),29,Capitol and Humboldt Park and Ride (C/H),23 
106585,UWM Union (Union),22,Capitol and Humboldt Park and Ride (C/H),27 
87186,UWM Union (Union),21,Capitol and Humboldt Park and Ride (C/H),29 
84342,UWM Union (Union),12,Capitol and Humboldt Park and Ride (C/H),9 
97585,UWM Union (Union),33,Capitol and Humboldt Park and Ride (C/H),22 
92038,Sandburg Residence Hall (Sand),26,Capitol and Humboldt Park and Ride (C/H),27 
98802,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),14 
93645,Sandburg Residence Hall (Sand),17,Capitol and Humboldt Park and Ride (C/H),25 
71527,UWM Union (Union),30,Capitol and Humboldt Park and Ride (C/H),31 
92497,UWM Golda Meir Library (Lib),34,Cambridge Commons (CC-S),43 
98387,Sandburg Residence Hall (Sand),23,Cambridge Commons (CC-S),29 
101384,Sandburg Residence Hall (Sand),27,Capitol and Humboldt Park and Ride (C/H),30 
104868,UWM Union (Union),25,Capitol and Humboldt Park and Ride (C/H),24 
95285,Sandburg Residence Hall (Sand),21,Capitol and Humboldt Park and Ride (C/H),13 
75008,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),20 
107556,Non-Peak Hours UWM KIRC (KIRC-S),4,Capitol and Humboldt Park and Ride (C/H),3 
88907,UWM Union (Union),25,Capitol and Humboldt Park and Ride (C/H),14 
109550,UWM Golda Meir Library (Lib),8,Kenilworth Square Apartments (KNW),43 
108783,UWM Golda Meir Library (Lib),8,Kenilworth Square Apartments (KNW),41 
76911,UWM Golda Meir Library (Lib),9,Kenilworth Square Apartments (KNW),38 
104757,UWM Union (Union),39,Capitol and Humboldt Park and Ride (C/H),34 
79018,Sandburg Residence Hall (Sand),22,Capitol and Humboldt Park and Ride (C/H),16 
97435,UWM Golda Meir Library (Lib),40,Cambridge Commons (CC-S),77 
98325,Cunningham Hall (Cunn),73,Cambridge Commons (CC-S),73 
99475,UWM Golda Meir Library (Lib),48,Cambridge Commons (CC-S),68 
98441,Sandburg Residence Hall (Sand),28,Cambridge Commons (CC-S),53 
103398,UWM Golda Meir Library (Lib),33,Cambridge Commons (CC-S),44 
102661,UWM Golda Meir Library (Lib),28,Cambridge Commons (CC-S),60 
99152,UWM Golda Meir Library (Lib),14,Cambridge Commons (CC-S),19 
103451,Sandburg Residence Hall (Sand),46,Cambridge Commons (CC-S),66 
97602,UWM Golda Meir Library (Lib),68,Cambridge Commons (CC-S),72 
75197,Sandburg Residence Hall (Sand),8,Capitol and Humboldt Park and Ride (C/H),13 
99559,UWM Golda Meir Library (Lib),46,Cambridge Commons (CC-S),71 
100227,Cunningham Hall (Cunn),39,RiverView Residence Hall (RVW),71 
98377,Sandburg Residence Hall (Sand),26,Cambridge Commons (CC-S),70 
91023,UWM Union (Union),41,Capitol and Humboldt Park and Ride (C/H),39 
100242,UWM Golda Meir Library (Lib),45,Cambridge Commons (CC-S),44 
88814,Sandburg Residence Hall (Sand),21,Capitol and Humboldt Park and Ride (C/H),35 
106644,UWM Union (Union),50,Capitol and Humboldt Park and Ride (C/H),49 
103096,UWM Union (Union),29,Capitol and Humboldt Park and Ride (C/H),22 
103475,UWM Union (Union),55,Capitol and Humboldt Park and Ride (C/H),49 
104235,Sandburg Residence Hall (Sand),46,RiverView Residence Hall (RVW),63 
105759,UWM Golda Meir Library (Lib),54,RiverView Residence Hall (RVW),55 
75820,UWM Union (Union),15,Capitol and Humboldt Park and Ride (C/H),14 
98282,UWM Golda Meir Library (Lib),51,RiverView Residence Hall (RVW),75 
103380,UWM Golda Meir Library (Lib),78,RiverView Residence Hall (RVW),72 
100883,UWM Golda Meir Library (Lib),25,RiverView Residence Hall (RVW),49 
103680,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),18 
92515,Sandburg Residence Hall (Sand),26,Capitol and Humboldt Park and Ride (C/H),38 
85379,Sandburg Residence Hall (Sand),28,Capitol and Humboldt Park and Ride (C/H),39 
71507,UWM Union (Union),32,Capitol and Humboldt Park and Ride (C/H),33 
96950,UWM Union (Union),20,Capitol and Humboldt Park and Ride (C/H),20 
105751,UWM Golda Meir Library (Lib),60,Cambridge Commons (CC-S),83 
105707,UWM Golda Meir Library (Lib),39,Cambridge Commons (CC-S),47 
102601,UWM Golda Meir Library (Lib),41,Cambridge Commons (CC-S),42 
101710,UWM Golda Meir Library (Lib),45,Cambridge Commons (CC-S),31 
101736,Cunningham Hall (Cunn),60,Cambridge Commons (CC-S),77 
102777,UWM Golda Meir Library (Lib),35,Cambridge Commons (CC-S),42 
99191,UWM Golda Meir Library (Lib),32,Cambridge Commons (CC-S),39 
98334,UWM Golda Meir Library (Lib),32,Cambridge Commons (CC-S),47 
105696,Sandburg Residence Hall (Sand),25,Cambridge Commons (CC-S),70 
103730,UWM Union (Union),34,Capitol and Humboldt Park and Ride (C/H),26 
87389,UWM Union (Union),29,Capitol and Humboldt Park and Ride (C/H),41 
104232,Sandburg Residence Hall (Sand),16,Capitol and Humboldt Park and Ride (C/H),31 
101472,UWM Union (Union),26,Capitol and Humboldt Park and Ride (C/H),28 
108130,UWM Union (Union),43,Capitol and Humboldt Park and Ride (C/H),43 
106591,UWM Golda Meir Library (Lib),54,RiverView Residence Hall (RVW),85 
98405,UWM Golda Meir Library (Lib),38,RiverView Residence Hall (RVW),68 
100905,UWM Golda Meir Library (Lib),68,RiverView Residence Hall (RVW),111 
99629,UWM Golda Meir Library (Lib),35,RiverView Residence Hall (RVW),55 
105811,UWM Golda Meir Library (Lib),43,RiverView Residence Hall (RVW),45 
97596,UWM Golda Meir Library (Lib),29,RiverView Residence Hall (RVW),41 
98949,UWM Golda Meir Library (Lib),61,RiverView Residence Hall (RVW),82 
97603,UWM Golda Meir Library (Lib),61,RiverView Residence Hall (RVW),68 
101733,UWM Golda Meir Library (Lib),41,RiverView Residence Hall (RVW),68 
101829,UWM Golda Meir Library (Lib),26,RiverView Residence Hall (RVW),42 
88978,UWM Union (Union),14,Capitol and Humboldt Park and Ride (C/H),23 
101732,UWM Golda Meir Library (Lib),55,Cambridge Commons (CC-S),55 
101798,UWM Golda Meir Library (Lib),46,Cambridge Commons (CC-S),52 
105039,UWM Golda Meir Library (Lib),47,Cambridge Commons (CC-S),57 
103441,UWM Golda Meir Library (Lib),21,Cambridge Commons (CC-S),20 
106186,UWM Golda Meir Library (Lib),38,Cambridge Commons (CC-S),28 
109613,UWM Golda Meir Library (Lib),84,Cambridge Commons (CC-S),81 
98685,UWM Golda Meir Library (Lib),72,Cambridge Commons (CC-S),65 
87197,UWM Golda Meir Library (Lib),37,Cambridge Commons (CC-S),57 
91955,UWM Union (Union),5,Capitol and Humboldt Park and Ride (C/H),6 
100775,UWM Golda Meir Library (Lib),49,Cambridge Commons (CC-S),65 
98752,UWM Golda Meir Library (Lib),46,Cambridge Commons (CC-S),75 
85531,UWM Golda Meir Library (Lib),45,Cambridge Commons (CC-S),62 
97768,UWM Union (Union),20,Capitol and Humboldt Park and Ride (C/H),22 
74006,UWM Union (Union),48,Capitol and Humboldt Park and Ride (C/H),37 
74427,UWM Union (Union),32,Capitol and Humboldt Park and Ride (C/H),33 
104380,UWM Union (Union),23,Capitol and Humboldt Park and Ride (C/H),21 
104379,UWM Union (Union),25,Capitol and Humboldt Park and Ride (C/H),21 
97748,Sandburg Residence Hall (Sand),48,Capitol and Humboldt Park and Ride (C/H),38 
99563,UWM Golda Meir Library (Lib),51,Cambridge Commons (CC-S),43 
73489,UWM Union (Union),37,Capitol and Humboldt Park and Ride (C/H),26 
81951,Sandburg Residence Hall (Sand),30,Capitol and Humboldt Park and Ride (C/H),39 
102189,UWM Union (Union),5,Capitol and Humboldt Park and Ride (C/H),8 
81568,Sandburg Residence Hall (Sand),40,Capitol and Humboldt Park and Ride (C/H),36 
106338,UWM Union (Union),37,Capitol and Humboldt Park and Ride (C/H),38 
103423,UWM Golda Meir Library (Lib),89,Cambridge Commons (CC-S),76 
97840,UWM Golda Meir Library (Lib),43,Cambridge Commons (CC-S),52 
99163,UWM Union (Union),26,Capitol and Humboldt Park and Ride (C/H),44 
103040,UWM Union (Union),24,Capitol and Humboldt Park and Ride (C/H),23 
99531,UWM Union (Union),40,Capitol and Humboldt Park and Ride (C/H),40 
95527,UWM Union (Union),36,Capitol and Humboldt Park and Ride (C/H),45 
101793,Cunningham Hall (Cunn),40,RiverView Residence Hall (RVW),101 
107819,UWM Golda Meir Library (Lib),50,RiverView Residence Hall (RVW),52 
101123,UWM Golda Meir Library (Lib),33,Cambridge Commons (CC-S),27 
107952,Cunningham Hall (Cunn),30,RiverView Residence Hall (RVW),46 
103182,UWM Golda Meir Library (Lib),71,RiverView Residence Hall (RVW),101 
99638,UWM Golda Meir Library (Lib),53,RiverView Residence Hall (RVW),56 
101673,UWM Golda Meir Library (Lib),55,RiverView Residence Hall (RVW),47 
102173,UWM Golda Meir Library (Lib),61,RiverView Residence Hall (RVW),81 
96332,UWM Union (Union),21,Capitol and Humboldt Park and Ride (C/H),17 
95878,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),18 
101788,UWM Union (Union),44,Capitol and Humboldt Park and Ride (C/H),33 
102080,Sandburg Residence Hall (Sand),59,Capitol and Humboldt Park and Ride (C/H),53 
97616,UWM Golda Meir Library (Lib),45,Cambridge Commons (CC-S),66 
70693,Sandburg Residence Hall (Sand),19,Capitol and Humboldt Park and Ride (C/H),27 
90735,UWM Union (Union),49,Capitol and Humboldt Park and Ride (C/H),40 
72238,UWM Union (Union),26,Capitol and Humboldt Park and Ride (C/H),29 
103101,UWM Union (Union),52,Capitol and Humboldt Park and Ride (C/H),46 
104507,Sandburg Residence Hall (Sand),11,Kenilworth Square Apartments (KNW),52 
86637,UWM Union (Union),44,Capitol and Humboldt Park and Ride (C/H),38 
98975,UWM Golda Meir Library (Lib),12,Cambridge Commons (CC-S),41 
101668,UWM Golda Meir Library (Lib),40,Cambridge Commons (CC-S),38 
104332,UWM Golda Meir Library (Lib),55,Cambridge Commons (CC-S),86 
100152,UWM Golda Meir Library (Lib),62,Cambridge Commons (CC-S),61 
106315,UWM Golda Meir Library (Lib),54,Cambridge Commons (CC-S),73 
100488,Sandburg Residence Hall (Sand),44,Cambridge Commons (CC-S),80 
98390,UWM Golda Meir Library (Lib),47,Cambridge Commons (CC-S),52 
98292,Cunningham Hall (Cunn),32,Cambridge Commons (CC-S),83 
106404,Cunningham Hall (Cunn),32,Cambridge Commons (CC-S),80 
100192,UWM Golda Meir Library (Lib),25,Cambridge Commons (CC-S),54 
97885,Cunningham Hall (Cunn),48,Cambridge Commons (CC-S),74 
97841,UWM Golda Meir Library (Lib),36,Cambridge Commons (CC-S),54 
98863,UWM Golda Meir Library (Lib),34,Cambridge Commons (CC-S),57 
105233,UWM Golda Meir Library (Lib),48,Cambridge Commons (CC-S),60 
99529,UWM Union (Union),35,Capitol and Humboldt Park and Ride (C/H),48 
107560,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),13 
106571,UWM Union (Union),12,Capitol and Humboldt Park and Ride (C/H),23 
108994,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),18 
98294,UWM Golda Meir Library (Lib),69,Cambridge Commons (CC-S),80 
104212,UWM Golda Meir Library (Lib),31,Cambridge Commons (CC-S),55 
103264,UWM Golda Meir Library (Lib),68,Cambridge Commons (CC-S),83 
86790,UWM Union (Union),26,Capitol and Humboldt Park and Ride (C/H),43 
99247,UWM Golda Meir Library (Lib),30,RiverView Residence Hall (RVW),40 
100314,UWM Golda Meir Library (Lib),42,RiverView Residence Hall (RVW),76 
107552,UWM Golda Meir Library (Lib),48,RiverView Residence Hall (RVW),60 
98099,UWM Golda Meir Library (Lib),54,RiverView Residence Hall (RVW),88 
107997,UWM Golda Meir Library (Lib),42,RiverView Residence Hall (RVW),46 
101742,UWM Golda Meir Library (Lib),20,RiverView Residence Hall (RVW),70 
99494,UWM Golda Meir Library (Lib),57,RiverView Residence Hall (RVW),59 
87842,UWM Union (Union),41,Capitol and Humboldt Park and Ride (C/H),43 
98713,UWM Union (Union),25,Capitol and Humboldt Park and Ride (C/H),15 
95480,UWM Union (Union),49,Capitol and Humboldt Park and Ride (C/H),45 
106506,Cunningham Hall (Cunn),35,RiverView Residence Hall (RVW),55 
101205,UWM Golda Meir Library (Lib),10,RiverView Residence Hall (RVW),20 
94879,UWM Union (Union),14,Capitol and Humboldt Park and Ride (C/H),24 
86903,UWM Golda Meir Library (Lib),13,RiverView Residence Hall (RVW),27 
100852,UWM Golda Meir Library (Lib),68,Cambridge Commons (CC-S),54 
109787,UWM Golda Meir Library (Lib),64,Cambridge Commons (CC-S),84 
98097,UWM Golda Meir Library (Lib),45,Cambridge Commons (CC-S),58 
105817,UWM Golda Meir Library (Lib),34,Cambridge Commons (CC-S),34 
102593,UWM Golda Meir Library (Lib),53,Cambridge Commons (CC-S),62 
100189,UWM Golda Meir Library (Lib),43,Cambridge Commons (CC-S),63 
104283,UWM Golda Meir Library (Lib),12,Cambridge Commons (CC-S),46 
109513,UWM Golda Meir Library (Lib),13,Cambridge Commons (CC-S),28 
85545,UWM Golda Meir Library (Lib),70,Cambridge Commons (CC-S),72 
108212,UWM Union (Union),47,Capitol and Humboldt Park and Ride (C/H),39 
99636,Cunningham Hall (Cunn),30,Cambridge Commons (CC-S),56 
104484,Sandburg Residence Hall (Sand),12,Kenilworth Square Apartments (KNW),79 
108789,Sandburg Residence Hall (Sand),56,Kenilworth Square Apartments (KNW),66 
